ChemicalID,DiseaseID,label
C432703,MESH:D006943,1
D020881,MESH:D051270,0
D008055,MESH:D056486,1
C086979,MESH:D010190,0
C108286,MESH:D012628,1
C119407,MESH:D056128,0
D010098,MESH:D000755,1
C057862,MESH:D054038,0
D013883,MESH:D008595,0
C048858,MESH:D007970,0
C581034,MESH:D004760,0
D014044,MESH:D018149,1
D014221,MESH:D008269,1
D016559,MESH:D011565,1
C011513,MESH:D007012,0
C000627295,MESH:D056586,0
C411671,MESH:D018410,0
D004997,MESH:D004681,1
D012981,MESH:D054079,1
C104536,MESH:D009361,1
C097285,MESH:D007938,0
D015080,MESH:D012512,1
C013638,MESH:C538173,0
D008727,MESH:D018771,1
C531537,MESH:D003866,1
D001905,MESH:D014625,0
D001374,MESH:D009101,1
D000068718,MESH:D015228,1
D019304,MESH:D004412,1
C539997,MESH:D002375,1
D012430,MESH:D006943,1
D008750,MESH:D009205,0
D011405,MESH:D002575,0
D009950,MESH:D002779,0
D013831,MESH:D001714,1
C000604852,MESH:D011559,0
D015760,MESH:D057066,0
C000603415,MESH:D003324,0
C114144,MESH:D018276,0
D015115,MESH:D018196,0
D013830,MESH:D000142,0
C581290,MESH:D007249,1
C044946,MESH:D057772,1
D000493,MESH:D015430,1
D014810,MESH:D053627,1
D000077285,MESH:D003866,1
D000077185,MESH:D020212,1
C001816,MESH:D011557,0
C000592353,MESH:D009771,0
D004281,MESH:D013274,1
D011352,MESH:D012640,1
C061950,MESH:D014511,0
C114209,MESH:D011471,1
C050705,MESH:D005770,0
D008278,MESH:D011507,1
D013989,MESH:D014201,0
D000068438,MESH:D005130,1
C492672,MESH:D002249,0
D013988,MESH:D000224,0
D001971,MESH:D000568,1
C056599,MESH:D010272,0
D008795,MESH:D009059,1
C546607,MESH:D007638,0
D005650,MESH:D010167,0
D001241,MESH:D001170,1
C521155,MESH:D065886,0
C115124,MESH:D011015,0
C040048,MESH:D014456,1
C040920,MESH:D009422,1
D008736,MESH:D008585,0
D000893,MESH:D012562,0
C048349,MESH:D006977,1
D015525,MESH:D007333,1
C104672,MESH:D006963,1
D009075,MESH:D056627,0
D005472,MESH:D002276,1
C059427,MESH:D012001,0
C005274,MESH:D000707,1
D012431,MESH:D003680,0
C568680,MESH:C535944,0
D001073,MESH:D014693,1
D019287,MESH:D006937,1
D002264,MESH:D007942,0
C093642,MESH:D007249,1
C526332,MESH:D004409,1
D009536,MESH:D020521,1
C058216,MESH:D006943,1
C000297,MESH:D005393,1
D000198,MESH:D013575,0
D003981,MESH:D006930,1
D019821,MESH:D004480,0
D000077222,MESH:D011471,1
C054999,MESH:D007417,1
D009536,MESH:D000080983,0
D004041,MESH:D003057,1
C058049,MESH:D063806,0
C546526,MESH:D009437,1
D025101,MESH:C537152,0
C103439,MESH:D018908,0
C548830,MESH:D062025,0
D010643,MESH:D010673,1
C553002,MESH:C535438,0
C561306,MESH:C535944,0
C000599896,MESH:D004941,0
C048498,MESH:D009395,1
C010395,MESH:D020765,0
D005944,MESH:D009062,1
C095424,MESH:D007012,1
C528245,MESH:D014652,1
C097270,MESH:D004478,0
D009543,MESH:D009223,1
C545833,MESH:D018197,0
D015232,MESH:D007105,1
D010936,MESH:D009336,1
C045651,MESH:D056486,1
D009266,MESH:D017380,0
D015084,MESH:D005311,0
D011344,MESH:D005134,1
C026474,MESH:D061205,0
D004317,MESH:D008228,1
D002110,MESH:D009440,0
D013999,MESH:D009999,0
C000713215,MESH:D009437,0
C418767,MESH:D042882,0
C072936,MESH:D007249,1
C002769,MESH:D006331,1
C530803,MESH:D011537,0
C435444,MESH:D005134,0
D020105,MESH:D000379,0
C502851,MESH:D004927,1
C095427,MESH:D011645,0
D002257,MESH:D007003,0
C050699,MESH:D009421,0
D010621,MESH:D020018,0
D002936,MESH:D002534,0
D016595,MESH:D001745,1
D065819,MESH:D009181,1
D007978,MESH:D008545,1
C550670,MESH:D011528,0
C085746,MESH:D002583,0
D010971,MESH:D001157,0
C043857,MESH:D001480,0
C492656,MESH:D045169,0
D010423,MESH:D048949,1
D000078764,MESH:D006029,0
C080664,MESH:C535648,0
D005036,MESH:D001835,0
C502528,MESH:D053627,0
D002439,MESH:D010538,1
C000591640,MESH:D018461,1
C121345,MESH:D011537,1
C472086,MESH:D002862,0
C552122,MESH:D003924,0
C077992,MESH:D052245,0
D002086,MESH:D006342,0
D014292,MESH:D017202,1
D002744,MESH:D012131,1
D009599,MESH:D006973,1
C004446,MESH:D008630,0
C586541,MESH:D006526,1
D005492,MESH:D009436,1
D000658,MESH:D006192,1
C089950,MESH:D003929,0
D000077237,MESH:D012008,1
C049639,MESH:D013158,1
C516685,MESH:D006819,0
C454400,MESH:D013274,1
C078793,MESH:D006209,0
C030396,MESH:D004830,0
D007069,MESH:D001932,1
C492672,MESH:D034701,0
D004144,MESH:D017118,0
D016651,MESH:D006558,1
D000077583,MESH:D006965,1
C111599,MESH:D029481,0
D009638,MESH:D017202,1
D002121,MESH:D014693,1
D000093542,MESH:D064726,1
C031226,MESH:D006102,0
C018145,MESH:D015431,1
D016729,MESH:D010378,1
D003006,MESH:D009175,1
C023676,MESH:D013584,0
C494356,MESH:D003490,0
D015281,MESH:D012829,0
C085911,MESH:D007022,1
C000602211,MESH:D013547,0
C568959,MESH:D054990,0
C417521,MESH:D019970,1
C558899,MESH:D015658,1
D001629,MESH:D006984,1
C018966,MESH:D010243,0
D005472,MESH:D006417,1
D005897,MESH:D011226,0
C464660,MESH:D015431,1
C499879,MESH:D013610,1
C057364,MESH:D002389,1
D012838,MESH:D014646,1
D000068342,MESH:D011697,1
C000596494,MESH:C536875,0
D006918,MESH:D014652,1
C065299,MESH:D001745,1
C060893,MESH:D007022,1
C551803,MESH:D014860,0
C531425,MESH:D017449,0
D007654,MESH:D002114,1
C477157,MESH:D006332,1
C506585,MESH:D004833,0
C018548,MESH:D009436,0
D011713,MESH:D016535,0
D019808,MESH:D034141,1
C534147,MESH:D015175,0
C023676,MESH:D008103,1
D002509,MESH:D020314,0
C111217,MESH:D001943,1
C585912,MESH:D007249,1
D000077553,MESH:D002543,1
C074754,MESH:D013375,1
C004845,MESH:D015209,0
C045365,MESH:D009503,0
D006535,MESH:D015299,0
C044946,MESH:D006984,1
C006863,MESH:D016463,0
C005274,MESH:D055371,1
C000705992,MESH:D000419,1
C507035,MESH:D008103,1
C032939,MESH:D014623,0
D005472,MESH:D015431,1
C017947,MESH:D006943,1
C460579,MESH:D007249,1
C115293,MESH:D010024,0
D009243,MESH:D014855,1
C081654,MESH:C564616,0
D002994,MESH:D021081,0
C005828,MESH:D009123,0
D004144,MESH:D018149,1
D008042,MESH:D018500,0
D007288,MESH:D007970,1
C526614,MESH:D019970,1
D011241,MESH:D012852,1
D003523,MESH:D009375,0
D000077157,MESH:D008545,1
C089876,MESH:D004066,0
C411294,MESH:D015470,1
C051766,MESH:D020918,0
C528245,MESH:D005262,0
C424943,MESH:D020767,0
C072046,MESH:D000405,0
D036145,OMIM:248310,0
C530449,OMIM:614160,0
C075674,MESH:D006402,0
D019808,MESH:D010373,0
D015215,MESH:D015179,1
D000077268,MESH:D010014,1
C004992,MESH:C538136,0
C469689,MESH:D009361,1
C555710,MESH:D008569,1
C038068,MESH:D017129,0
D059808,MESH:D009755,0
C530478,MESH:D008325,1
C446520,MESH:C535933,0
C001816,MESH:D018805,1
C000654848,MESH:D016470,0
D008094,MESH:D006816,1
D003622,MESH:D015441,1
D009173,MESH:D017285,1
C060299,MESH:D004646,0
D000806,MESH:D020521,1
C534628,MESH:D000647,1
C061031,MESH:D018567,0
D001084,MESH:D019694,1
C000597890,MESH:D010547,0
C088464,MESH:D001008,1
D007052,MESH:D009374,1
C101584,MESH:D006104,0
C094023,MESH:D005130,0
D004054,MESH:D004605,0
C010654,MESH:D007905,0
C108024,MESH:D011251,0
D014750,MESH:D009101,1
D008353,MESH:D019586,1
D015636,MESH:D024821,0
C091346,MESH:D015663,0
C078456,MESH:D008545,1
C474071,MESH:D004195,1
D000077267,MESH:D008569,1
C000631765,MESH:D010020,0
D028321,MESH:C565276,0
D011224,MESH:D051437,1
C104288,MESH:D019956,0
C089740,MESH:D011471,1
C042986,MESH:D056486,1
D018967,MESH:D058496,1
D000077542,MESH:D010850,0
D025101,MESH:D009069,1
C572255,MESH:D002532,0
D005680,MESH:D006973,1
C078143,MESH:D000014,0
D008733,MESH:D017180,1
C486464,MESH:D019698,1
C018855,MESH:D009845,1
C488234,MESH:D008107,0
C100142,MESH:D018827,0
D005436,MESH:D016920,1
C029899,MESH:D007035,1
C058076,MESH:D003586,0
D008550,MESH:D020258,1
D008701,MESH:D007022,1
D000077764,MESH:D001281,1
C034206,MESH:D001169,1
C033022,MESH:D009349,0
C034935,MESH:D003456,0
D008914,MESH:D005329,0
D000077185,MESH:D009374,1
D000069438,MESH:D012560,0
C072105,MESH:D014277,0
D009553,MESH:D002546,1
C021008,MESH:D017495,1
C024989,MESH:D002318,1
C095424,MESH:D004938,1
D025441,MESH:D006932,0
C101628,MESH:D000756,0
D000077150,MESH:D018237,1
C471074,MESH:D044882,1
C111599,MESH:D008107,0
D009355,MESH:D006938,1
D008874,MESH:D012893,1
C037850,MESH:D007871,0
D017239,MESH:D012516,1
C059511,MESH:D007414,0
D009288,MESH:D001416,1
D019207,MESH:D001145,1
D005474,MESH:D002288,0
C112689,MESH:D020426,0
D008550,MESH:D015175,1
D010936,MESH:D006943,1
D008687,MESH:D009369,1
C573944,MESH:D009976,0
C088860,MESH:D020244,0
D009540,MESH:D010488,0
D003350,MESH:D012208,0
C516138,MESH:D003875,0
C020617,MESH:D001321,0
D005041,MESH:D008415,0
D013988,MESH:D013927,1
D000638,MESH:D013617,1
D008730,MESH:D007896,0
D008614,MESH:D011251,0
D004365,MESH:D005923,1
C010327,MESH:D006331,1
C090535,MESH:D004938,1
D014640,MESH:D004487,1
D014745,MESH:D056586,0
D008802,MESH:C535506,0
C034483,MESH:D009373,1
D016572,MESH:D012640,1
D000069349,MESH:D020179,0
D013974,MESH:D060825,1
C090066,MESH:D013276,1
C100234,MESH:D012559,1
C545555,MESH:D050197,1
D005557,MESH:D005393,1
D000111,MESH:D007964,1
C000593334,MESH:C538173,0
D003005,MESH:D006331,0
D009637,MESH:D012478,0
D015296,MESH:D006192,1
D020030,MESH:D011085,0
D059808,MESH:D002971,0
C002630,MESH:D006030,0
C087651,MESH:D009472,0
C080669,MESH:D013613,0
C100697,MESH:D055111,0
D009539,MESH:D011605,0
C502528,MESH:D020802,0
C107773,MESH:D000236,1
D017332,MESH:D008303,1
D005947,MESH:D006948,1
C010882,MESH:D055191,0
D000077289,MESH:D012640,1
D002211,MESH:D053158,1
C099689,MESH:D003318,0
C572332,MESH:D001437,0
C511963,MESH:D020520,1
D000077191,MESH:D006949,0
C093642,MESH:D015464,1
D005013,MESH:D014075,0
C049051,MESH:D018798,1
C088383,MESH:D000544,1
D011241,MESH:D012010,1
C088464,MESH:D014075,0
C092797,MESH:D020734,1
D002635,MESH:D042882,1
C561228,MESH:D009771,0
D004095,MESH:D020434,0
D020148,MESH:D019957,1
C016957,MESH:D013207,0
C083877,MESH:D007642,0
D064801,MESH:D056586,0
C025160,MESH:D014950,1
D002125,MESH:D010243,1
D009525,MESH:D003327,1
D004110,MESH:D005401,1
D008774,MESH:D019955,1
C100442,MESH:D051437,1
D009921,MESH:D005909,0
C072936,MESH:D019446,1
C117153,MESH:D014947,1
D000097627,MESH:D017714,1
D017291,MESH:D016481,1
D004003,MESH:D012563,0
D004041,MESH:D011225,0
D019314,MESH:D010411,0
C025759,MESH:D050500,1
D003891,MESH:D000855,1
D000077555,MESH:D010437,0
D000068717,MESH:D018487,0
D000093542,MESH:D002292,1
D006854,MESH:D001172,1
C570288,MESH:D003924,1
D064753,MESH:D012829,0
C005499,MESH:D005234,1
C439263,MESH:C535469,0
D002069,MESH:D064420,1
C041226,MESH:D013174,0
C038981,MESH:D019966,0
D000077288,MESH:D054198,1
C036837,MESH:D015431,0
D010869,MESH:D007511,1
D001390,MESH:D004697,1
D001622,MESH:D006712,1
C026016,MESH:D047748,0
D016572,MESH:D009402,1
C045345,MESH:D006529,1
D004958,MESH:D031300,0
D020910,MESH:D001289,1
C005152,MESH:D002386,0
D014299,MESH:D012751,0
D000806,MESH:D001172,1
D002336,MESH:D008286,0
C066308,MESH:D001254,1
D005897,MESH:D063646,0
C069741,MESH:D003866,0
D003900,MESH:D015431,1
D002955,MESH:D001859,1
C401858,MESH:D006943,0
D009536,MESH:D014474,0
D017693,MESH:D004414,1
D006633,MESH:D016301,0
C062632,MESH:D008595,0
C010269,MESH:D006330,0
D004025,MESH:D019263,0
D016651,MESH:D004408,1
D002257,MESH:D020096,0
D008550,MESH:D004685,1
C561238,MESH:C536063,0
C115558,MESH:D011488,0
C030532,MESH:D015428,1
D001895,MESH:D005911,1
C108318,MESH:D014591,0
D000093842,MESH:D000072660,1
C006149,MESH:D011843,0
C514136,MESH:D006996,1
D049994,MESH:D006934,1
D000078308,MESH:D014353,0
D044004,MESH:D000071243,0
D003630,MESH:D019337,1
D000577,MESH:D007249,1
D017962,MESH:D007249,1
D004098,MESH:D012735,0
D014750,MESH:D018241,1
C000603860,MESH:D064726,1
D009921,MESH:D000219,1
D004986,MESH:D016920,0
C069037,MESH:D047508,0
D000806,MESH:D013921,1
C008180,MESH:D002375,0
D016559,MESH:D012164,1
C507035,MESH:D002252,0
C004817,MESH:D007174,0
D005447,MESH:D003876,1
D001205,MESH:D011085,1
D000241,MESH:D009202,1
C095428,MESH:D010302,1
C110702,MESH:D015228,0
D002112,MESH:D012080,1
C002769,MESH:D020961,0
D011239,MESH:D017114,1
C021751,MESH:D050197,1
C090840,MESH:D004415,1
D000077597,MESH:D005334,1
C014794,MESH:D008654,1
C028797,MESH:D001930,1
C001546,MESH:D004195,1
D020280,MESH:D012640,1
D006024,MESH:D007022,1
D013693,MESH:D012893,1
D004281,MESH:D002375,1
C012589,MESH:D010302,0
D001688,MESH:D015430,1
C029036,MESH:D004881,0
D011374,MESH:D003929,1
D008528,MESH:D012640,1
D005473,MESH:D001049,1
D005447,MESH:D006949,0
D018750,MESH:D002375,1
C061532,MESH:D056735,0
C007999,MESH:D006974,0
D019800,MESH:D013167,0
D002186,MESH:D017043,0
C477361,MESH:D006965,0
D002185,MESH:D000071057,1
D013619,MESH:D060825,1
D016666,MESH:D013313,1
D015310,MESH:D016889,0
D010894,MESH:D009290,0
D000068297,MESH:D009408,0
C090840,MESH:D001437,0
D016190,MESH:D002283,1
C061017,MESH:D006349,0
C046438,MESH:D009123,0
C052082,MESH:D016921,0
D000583,MESH:D007674,1
D002709,MESH:D016863,0
C062737,MESH:D009069,1
C502994,MESH:D002386,0
D008728,MESH:D007319,1
C525396,MESH:D004108,0
C119130,MESH:D001749,0
C042743,MESH:D005119,0
C401859,MESH:D000743,0
C071192,MESH:D010300,1
C009587,MESH:D012003,0
C057619,MESH:D018327,0
C057013,MESH:D014693,0
C115236,MESH:D012178,0
C047587,MESH:C563236,1
D008140,MESH:D011605,1
D010646,MESH:D019970,1
D000613,MESH:D002637,0
C007704,MESH:D007405,0
D010713,MESH:D003085,0
D019787,MESH:D005207,0
D016593,MESH:D006255,1
C474615,MESH:D056486,1
D001151,MESH:D015430,1
D000068579,MESH:D008180,1
C037907,MESH:D017180,1
D057911,MESH:D003924,1
D000324,MESH:D015212,1
D003010,MESH:D055953,0
D000324,MESH:D000071057,0
C034931,MESH:D018287,0
C451780,MESH:D006951,1
D011223,MESH:D012555,1
C526172,MESH:D009101,0
C524550,MESH:D006943,1
D017673,MESH:D007674,1
D017984,MESH:D054556,1
C534317,MESH:D001724,1
D012428,MESH:D000075322,0
D003907,MESH:D010392,1
D001205,MESH:D012868,1
D009540,MESH:D008133,0
C553968,MESH:D014399,0
C038346,MESH:D006473,1
C424388,MESH:D016137,0
D015365,MESH:D006192,1
D007444,MESH:D015228,1
D001599,MESH:D007333,1
D008278,MESH:D006996,1
D010425,MESH:D023341,0
C005632,MESH:D012555,0
C030737,MESH:D019305,0
C113202,MESH:D013375,1
C118947,MESH:D002375,1
C539574,MESH:D056912,0
D013988,MESH:D011371,0
D011796,MESH:D002659,0
D000069056,MESH:D007027,0
D001414,MESH:D007247,0
C007628,MESH:D001201,0
D000077407,MESH:D009203,1
C445979,MESH:D060605,0
D000068557,MESH:D006978,1
D015766,MESH:D001168,0
C056164,MESH:D003921,1
D047310,MESH:D011041,1
C013015,MESH:D003110,1
C478058,MESH:D012183,0
C007789,MESH:D001259,0
C572629,MESH:D053159,0
C012589,MESH:D014947,1
C073356,MESH:D014946,1
D057911,MESH:D006973,1
D000077144,MESH:D010265,0
D001379,MESH:D009157,1
D000068581,MESH:D009220,0
C037304,MESH:D008587,0
C027492,MESH:D007766,0
D002762,MESH:D013971,1
D007529,MESH:D000083083,0
D003000,MESH:D002385,1
D000074,MESH:D020246,1
D003907,MESH:D008113,1
C010770,MESH:C536404,0
C479832,MESH:D002583,0
C083640,MESH:D013130,1
C108475,MESH:D012640,0
D012970,MESH:D018880,0
D005054,MESH:D013274,1
C091884,MESH:D009503,1
D010880,MESH:D018159,0
C045742,MESH:D003528,0
C120227,MESH:D020264,0
D064747,MESH:D005621,0
D001590,MESH:D007172,1
C540381,MESH:D001885,0
D008687,MESH:D006973,1
D013888,MESH:D006948,1
C569115,MESH:D003354,0
D014668,MESH:D004802,0
C101948,MESH:D002291,0
D011166,MESH:D002294,1
C001173,MESH:D010911,0
D014700,MESH:D020325,1
D017323,MESH:D009369,1
D002066,MESH:D011087,1
C056723,MESH:D007018,0
C000483,MESH:D014652,0
C062865,MESH:D009410,1
D003277,MESH:D004487,1
D017962,MESH:D056735,0
D020889,MESH:D001145,1
D047188,MESH:D003092,1
D003000,MESH:D006930,1
C400786,MESH:D010864,0
C000713467,MESH:D012140,0
D005438,MESH:D004244,1
D000077592,MESH:D020189,0
D001950,MESH:D004407,0
D000077405,MESH:D001281,1
C499198,MESH:D004405,0
D006918,MESH:D000230,1
D004610,MESH:D013733,1
D047428,MESH:D014511,1
C520809,MESH:D011602,0
C039004,MESH:D000168,0
C002669,MESH:D065626,0
D000077525,MESH:D001913,0
C008088,MESH:D015179,1
D006710,MESH:D020258,1
D005473,MESH:D011014,1
C030419,MESH:D002277,1
D001993,MESH:D013031,0
C073357,MESH:D000169,0
C107676,MESH:D017116,0
D008727,MESH:D008527,1
D005363,MESH:D000647,1
C487834,MESH:D056486,1
D004317,MESH:D012512,1
D010936,MESH:D010146,1
D000077265,MESH:D009203,1
D018967,MESH:D011218,1
D014859,MESH:D017700,1
C550194,MESH:D056486,1
C029261,MESH:D012021,0
D017313,MESH:D005909,1
D002998,MESH:D020187,1
C000600161,MESH:D005356,0
C017032,MESH:D006943,1
D009340,MESH:D001228,0
D020280,MESH:D016584,1
C025946,MESH:D005497,1
D016190,MESH:D008545,1
C064764,MESH:D011629,0
C071423,MESH:D015431,0
C000626046,MESH:D011658,1
D047188,MESH:D009361,1
C090859,MESH:D010378,0
C052846,MESH:D006457,0
C034159,MESH:D008946,0
D000111,MESH:D020258,1
D003520,MESH:D017599,1
D003533,MESH:D001022,1
D014299,MESH:D008288,1
D020913,MESH:D015430,0
C044170,MESH:D001145,1
C487932,MESH:D009128,0
C000628730,MESH:D001943,1
D013311,MESH:D010190,1
D010645,MESH:D020256,0
D013759,MESH:D012798,1
D016559,MESH:D004681,1
C077139,MESH:D008679,1
D001398,MESH:C572845,0
C413684,MESH:D015473,1
C012102,MESH:D013121,0
D000561,MESH:D012080,0
C560597,MESH:D009362,1
C523798,MESH:D013724,1
D013134,MESH:D001919,1
C550670,MESH:D013705,0
D016285,MESH:D000787,1
C477361,MESH:D004379,0
D017693,MESH:D000137,1
C044946,MESH:D017202,1
D003000,MESH:D001145,1
D014451,MESH:D015228,1
C055139,MESH:D006967,1
D010830,MESH:D003693,1
D010098,MESH:D017116,1
C471183,MESH:C562581,0
C009500,MESH:D009362,1
D003060,MESH:D006973,1
D018723,MESH:D001750,1
C054527,MESH:D015535,0
C119641,MESH:C565276,0
C050302,MESH:D008113,0
C000109,MESH:D057772,0
C027061,MESH:D009369,1
C036613,MESH:D009472,0
C006104,MESH:D014120,0
D009271,MESH:D006044,0
C053356,MESH:D014388,0
D000643,MESH:D014456,0
C011651,MESH:D015451,1
C063836,MESH:D014352,0
C052659,MESH:D018197,1
C006429,MESH:D000648,0
D008617,MESH:D009187,0
C012066,MESH:D013064,0
D000975,MESH:D011471,1
C050295,MESH:D014545,0
D001761,MESH:D009373,1
C523483,MESH:C538481,0
C516322,MESH:D015439,0
C080755,MESH:D000072660,0
D008130,MESH:D003969,1
C487773,MESH:D008575,0
D000538,MESH:D011293,0
D017298,MESH:D008881,1
C573233,MESH:D008100,0
C064176,MESH:D007249,1
C432910,MESH:D007417,0
C014189,MESH:D003773,1
D011241,MESH:D019586,1
D013948,MESH:D019578,1
D024502,MESH:D010146,1
C071351,MESH:D054318,0
C014896,MESH:D019305,0
D005448,MESH:D020521,0
C478626,MESH:D055963,0
D019287,MESH:D015228,1
C408982,MESH:D000075224,0
D025441,MESH:D014717,1
D008775,MESH:D010198,1
C023031,MESH:D003109,0
D004041,MESH:D065626,1
D009768,MESH:D012640,1
D000069445,MESH:D006973,1
D013749,MESH:D011008,1
C010739,MESH:D056648,0
D003520,MESH:D002277,1
D011224,MESH:D001342,1
C020743,MESH:D014388,0
D005447,MESH:D012127,0
D000077154,MESH:D000402,1
C003466,MESH:D000419,1
D000068900,MESH:D000072660,1
C009135,MESH:D015837,1
C093323,MESH:D015212,0
D000077584,MESH:D006332,1
C433466,MESH:D020207,0
D011220,MESH:D053714,0
D008472,MESH:D007018,0
D007654,MESH:D004283,1
D001971,MESH:D018476,1
C059006,MESH:D007674,1
D010394,MESH:D003638,0
D000077868,MESH:D006335,1
C090411,MESH:D007662,0
C472071,MESH:D014396,0
C104935,MESH:D001327,0
C050414,MESH:D005355,1
C004541,MESH:D065626,0
D000077271,MESH:D006390,1
D009536,MESH:D004195,1
C085746,MESH:D058186,1
C083097,MESH:D000690,0
C031843,MESH:D017728,0
D000094062,MESH:D009362,1
C010269,MESH:D004427,0
D010936,MESH:D001763,1
D003566,MESH:D013119,1
D002438,MESH:D000224,0
C531961,MESH:D001238,0
D013015,MESH:D001281,1
C000591541,MESH:D008286,0
C404922,MESH:D008569,1
C104672,MESH:D007333,1
C100716,MESH:D009440,0
C517880,MESH:D007333,1
D002701,MESH:D011512,1
D015282,MESH:D011183,1
C047638,MESH:C535944,0
C007619,MESH:D001899,0
D000894,MESH:D009203,1
C042398,MESH:D006229,0
C425931,MESH:D017726,0
C437965,MESH:D017241,0
D005839,MESH:D009336,1
D004949,MESH:D017486,0
C506830,MESH:D004681,0
C000609571,MESH:D012640,1
C478058,MESH:D005141,0
D008787,MESH:D007035,1
C054256,MESH:D002526,0
C000713095,MESH:D006473,0
C541824,MESH:D009369,1
C554291,MESH:D002179,0
D013749,MESH:D021183,1
D000701,MESH:D005705,0
D000069286,MESH:D006934,1
C529402,MESH:D004381,0
D008043,MESH:D006973,1
D001629,MESH:D004769,0
C532162,MESH:D001943,1
C112463,MESH:D020031,0
D019357,MESH:D015456,0
D003994,MESH:D007248,1
C524699,MESH:D002375,1
D000077486,MESH:D003324,1
D000069478,MESH:D001714,1
C487581,MESH:D004719,0
C056903,MESH:D013322,0
C049331,MESH:D010409,1
C044660,MESH:D064419,0
D000077154,MESH:D001161,1
D005424,MESH:D017180,1
C043561,MESH:D012734,0
C000617228,MESH:D010954,0
D007555,MESH:D009223,0
D006923,MESH:D006943,1
D017671,MESH:D008527,1
C417083,MESH:D012878,1
C085746,MESH:D013736,1
D000639,MESH:D012563,1
C025463,MESH:D011125,1
C403132,MESH:D009408,0
C561127,MESH:D005355,0
D009536,MESH:D020520,1
D012837,MESH:D054685,0
D000077336,MESH:D006985,0
C023818,MESH:D006524,0
C017645,MESH:D011843,0
D009355,MESH:D004751,1
D003533,MESH:D000860,1
D008797,MESH:D010760,0
D009853,MESH:D013276,1
D015232,MESH:D018633,1
D003374,MESH:D003490,0
C426066,MESH:D013274,0
D014640,MESH:D010554,0
C053708,MESH:D013610,1
D012460,MESH:D054066,1
D002233,MESH:D006212,0
